R, P, T, Rho, Kappa, Epsilon, Qm, L_r, dlPlT
0.20050125760567714, 4.911104543278295e+16, 10019875.09850832, 35.82526567602438, 3.6723920562296724, 1.6994721269136275, 0.5040559409920563, 3.5292267346972245e+33, 4.025523812902205
0.20300752325581609, 4.7058103613027096e+16, 9914150.658359054, 34.69376200956898, 3.706160697604035, 1.5665756090750784, 0.5122989636006098, 3.555988049413447e+33, 4.02522784235037
0.20551378890595504, 4.508720399085193e+16, 9809330.085839605, 33.595907940866155, 3.740374155806192, 1.443597627694367, 0.5204809493221937, 3.580470083369843e+33, 4.02598655632431
0.20802005455609396, 4.31953203399783e+16, 9705440.217241243, 32.5307312187583, 3.774995936249476, 1.3298504391916985, 0.5285993949078666, 3.6028515805934096e+33, 4.027678548226777
0.2105263202062329, 4.137952642855781e+16, 9602503.766021831, 31.497300111567355, 3.8099924711633575, 1.224687758921607, 0.5366519122432594, 3.623299035750289e+33, 4.030195755986072
0.21303258585637186, 3.963699258750153e+16, 9500539.751920678, 30.494719435637286, 3.8453328657521597, 1.127503086406924, 0.5446362295461581, 3.641967327145464e+33, 4.033441733334211
0.2155388515065108, 3.796498252511657e+16, 9399563.883901846, 29.522127119798828, 3.8809886739310575, 1.03772796585323, 0.552550192082717, 3.659000342775304e+33, 4.037330195570349
0.21804511715664973, 3.6360850353936024e+16, 9299588.902596038, 28.5786912328866, 3.916933699103267, 0.9548302126987407, 0.5603917624408787, 3.6745315954470723e+33, 4.041783788994578
0.22055138280678868, 3.4822037800388228e+16, 9200624.887085058, 27.663607411841888, 3.953143816235704, 0.8783121307459681, 0.5681590203972293, 3.688684823695408e+33, 4.046733043634669
0.22305764845692763, 3.3346071572081484e+16, 9102679.530186398, 26.77609663665215, 3.9895968121371244, 0.8077087393600764, 0.5758501624114527, 3.7015745758532977e+33, 4.052115476989895
0.22556391410706655, 3.1930560861070588e+16, 9005758.385822492, 25.915403305724517, 4.026272241371484, 0.742586026081591, 0.5834635007806794, 3.71330677518461e+33, 4.057874822848912
0.2280701797572055, 3.057319496459631e+16, 8909865.091578797, 25.080793571514644, 4.063151295672627, 0.6825392366119329, 0.5909974624843204, 3.723979264465745e+33, 4.063960364231808
