R, P, T, Rho, Kappa, Epsilon, Qm, L_r, dlPlT
0.8718869720024894, 45378041606.270485, 449132.5938457366, 0.000754264806225838, 25.724437139596386, 1.0514011485035307e-16, 3.222235338573576e-05, 3.826e+33, 4.595276865873788
0.8728845543503183, 43523207216.95033, 445072.06530922925, 0.0007300252576121542, 25.86341271778238, 8.956215310971922e-17, 3.102228635309956e-05, 3.826e+33, 4.595366645782225
0.8738821366981473, 41732276155.91656, 441020.9318359865, 0.000706406683364141, 26.004118321198444, 7.617766469487848e-17, 2.9858256718195975e-05, 3.826e+33, 4.595456413107273
0.8748797190459762, 40003432193.51661, 436979.1618989232, 0.0006833968705516143, 26.14659015762342, 6.469426592447136e-17, 2.872943978127207e-05, 3.826e+33, 4.595546170174406
0.8758773013938052, 38334901091.61917, 432946.7241249836, 0.0006609837885619742, 26.290865493480133, 5.485630652425891e-17, 2.7635024042016454e-05, 3.826e+33, 4.595635919297368
0.876874883741634, 36724949801.61131, 428923.5872946553, 0.000639155586816577, 26.43698269373456, 4.6440541802133014e-17, 2.65742110677758e-05, 3.826e+33, 4.595725662779671
0.877872466089463, 35171885676.0025, 424909.7203414996, 0.0006179005925160452, 26.584981263640948, 3.9252280228689925e-17, 2.5546215363880798e-05, 3.826e+33, 4.595815402913727
0.8788700484372919, 33674055693.41135, 420905.0923516968, 0.0005972073084141544, 26.734901892434138, 3.312195805698848e-17, 2.4550264243305975e-05, 3.826e+33, 4.595905141980927
0.8798676307851209, 32229845696.71457, 416909.67256360885, 0.0005770644106199427, 26.886786499077047, 2.790209713738676e-17, 2.3585597698549954e-05, 3.826e+33, 4.595994882252103
0.8808652131329497, 30837679644.14129, 412923.4303673584, 0.0005574607464276958, 27.0406782801783, 2.346460622047232e-17, 2.265146827362674e-05, 3.826e+33, 4.596084625986647
0.8818627954807787, 29496018873.099415, 408946.33530442533, 0.0005383853321744629, 27.1966217602024, 1.9698389822591637e-17, 2.174714093672314e-05, 3.826e+33, 4.596174375433456
0.8828603778286076, 28203361376.524147, 404978.3570672621, 0.0005198273511247618, 27.354662844102453, 1.650723218199879e-17, 2.0871892954854587e-05, 3.826e+33, 4.5962641328299005
0.8838579601764366, 26958241091.542244, 401019.46549892693, 0.0005017761513821434, 27.51484887251501, 1.3807926984737331e-17, 2.0025013767299704e-05, 3.826e+33, 4.596353900402174
0.8848555425242655, 25759227200.24898, 397069.6305927369, 0.00048422124382728075, 27.67722867966466, 1.1528626411995051e-17, 1.9205804862032494e-05, 3.826e+33, 4.596443680365353
0.8858531248720944, 24604923442.398056, 393128.82249194116, 0.0004671523000822625, 27.841852654136968, 9.607385676942102e-18, 1.841357965115531e-05, 3.826e+33, 4.596533474922567
0.8868507072199233, 23493967439.807938, 389197.01148941484, 0.00045055915050076605, 28.008772802688515, 7.99088159965425e-18, 1.76476633486633e-05, 3.826e+33, 4.596623286265233
0.8878482895677523, 22425030032.291378, 385274.16802737454, 0.0004344317821837977, 28.178042817274534, 6.633285932715046e-18, 1.6907392847098635e-05, 3.826e+33, 4.596713116572557
0.8888458719155812, 21396814624.917953, 381360.2626971164, 0.00041876033702068806, 28.349718145487174, 5.4952761152801496e-18, 1.6192116597313344e-05, 3.826e+33, 4.596802968011542
0.8898434542634102, 20408056546.42254, 377455.26623877743, 0.00040353510975503346, 28.523856064610584, 4.543167916199408e-18, 1.5501194486899905e-05, 3.826e+33, 4.596892842736147
0.890841036611239, 19457522418.575775, 373559.1495411212, 0.0003887465460752853, 28.700515759513927, 3.748156042492606e-18, 1.483399772073124e-05, 3.826e+33, 4.596982742887277
0.891838618959068, 18544009536.33544, 369671.88364134886, 0.0003743852407296856, 28.879758404618734, 3.085650252161445e-18, 1.4189908701278675e-05, 3.826e+33, 4.597072670592271
0.8928362013068969, 17666345258.60071, 365793.4397249364, 0.00036044193566525803, 29.061647250194213, 2.5346958330508153e-18, 1.3568320910706255e-05, 3.826e+33, 4.597162627963986
0.8938337836547259, 16823386409.394058, 361923.78912549943, 0.0003469075181905627, 29.246247713252373, 2.0774685043082227e-18, 1.2968638792743015e-05, 3.826e+33, 4.5972526171007715
0.8948313660025548, 16014018689.298485, 358062.90332468686, 0.0003337730191619333, 29.433627473334564, 1.6988348750636702e-18, 1.2390277635776492e-05, 3.826e+33, 4.597342640085356
0.8958289483503837, 15237156096.980532, 354210.7539521043, 0.000321029611192912, 29.623856573502827, 1.385970566545229e-18, 1.1832663456723402e-05, 3.826e+33, 4.597432698984598
0.8968265306982126, 14491740360.63223, 350367.312785269, 0.00030866860688660895, 29.81700752687233, 1.1280289784238904e-18, 1.1295232885233375e-05, 3.826e+33, 4.5975227958478335
0.8978241130460416, 13776740379.167925, 346532.5517495974, 0.0002966814570907125, 30.013155429047107, 9.158544664729105e-19, 1.0777433048891893e-05, 3.826e+33, 4.597612932706821
0.8988216953938706, 13091151673.014479, 342706.44291842746, 0.0002850597491748827, 30.212378076847926, 7.417344046542304e-19, 1.027872145920039e-05, 3.826e+33, 4.597703111574483
0.8998192777416995, 12433995844.33605, 338888.95851307653, 0.0002737952053302645, 30.41475609375195, 5.991852378891402e-19, 9.798565897778388e-06, 3.826e+33, 4.597793334443542
0.9008168600895284, 11804320046.537136, 335080.0709029375, 0.00026287968089085963, 30.62037306249536, 4.827681988061549e-19, 9.336444304230973e-06, 3.826e+33, 4.59788360328535
0.9018144424373573, 11201196462.890139, 331279.7526056142, 0.0002523051626765034, 30.829315665326426, 3.8793086890365897e-19, 8.891844662795023e-06, 3.826e+33, 4.597973920048808
0.9028120247851863, 10623721794.136177, 327487.97628709895, 0.000242063767357193, 31.041673832434128, 3.1087121751547766e-19, 8.464264892205087e-06, 3.826e+33, 4.59806428665858
0.9038096071330152, 10071016754.910284, 323704.71476199373, 0.0002321477398385211, 31.25754089912008, 2.484211559406415e-19, 8.053212733893922e-06, 3.826e+33, 4.598154705013551
0.9048071894808442, 9542225578.844566, 319929.9409937777, 0.0002225494516679702, 31.477013772327027, 1.9794700386515333e-19, 7.65820564263553e-06, 3.826e+33, 4.598245176985239
0.905804771828673, 9036515532.205215, 316163.6280951235, 0.0002132613994618285, 31.700193107187353, 1.5726458512105283e-19, 7.278770676411028e-06, 3.826e+33, 4.598335704415094
0.906802354176502, 8553076435.921591, 312405.74932826456, 0.00020427620335249257, 31.927183494309944, 1.245669538743887e-19, 6.914444387717822e-06, 3.826e+33, 4.59842628911327
0.9077999365243309, 8091120195.867876, 308656.278105417, 0.00019558660545592347, 32.158093658583134, 9.83630041321818e-20, 6.564772715544898e-06, 3.826e+33, 4.598516932855456
0.9087975188721599, 7649880341.260029, 304915.1879892586, 0.00018718546835903084, 32.3930366703379, 7.742543830964167e-20, 6.229310877459149e-06, 3.826e+33, 4.598607637380544
0.9097951012199887, 7228611571.03295, 301182.4526934686, 0.0001790657736267592, 32.63213016978656, 6.074676750178569e-20, 5.9076232626908975e-06, 3.826e+33, 4.598698404387657
0.9107926835678177, 6826589308.064959, 297458.04608333093, 0.00017122062032865897, 32.87549660573228, 4.750218978253781e-20, 5.599283325774529e-06, 3.826e+33, 4.598789235533256
0.9117902659156466, 6443109261.118768, 293741.9421764063, 0.00016364322358472427, 33.12326348963, 3.7018345779107965e-20, 5.303873480744237e-06, 3.826e+33, 4.598880132426897
0.9127878482634756, 6077486994.370258, 290034.1151432752, 0.0001563269131302879, 33.375563666176724, 2.874708517687916e-20, 5.020984995995903e-06, 3.826e+33, 4.598971096628314
0.9137854306113045, 5729057504.398377, 286334.5393083582, 0.00014926513189976413, 33.63253560171243, 2.2243495722791408e-20, 4.750217889371022e-06, 3.826e+33, 4.599062129642532
0.9147830129591334, 5397174804.511509, 282643.1891508169, 0.00014245143462903638, 33.89432369182991, 1.7147549539905975e-20, 4.4911808245728935e-06, 3.826e+33, 4.599153232915381
0.9157805953069623, 5081211516.287644, 278960.03930554073, 0.00013587948647628988, 34.161078589719274, 1.3168811789235357e-20, 4.243491007138722e-06, 3.826e+33, 4.599244407828603
0.9167781776547913, 4780558468.207612, 275285.06456422654, 0.00012954306166109328, 34.4329575569139, 1.007373539971514e-20, 4.006774081966036e-06, 3.826e+33, 4.599335655694204
0.9177757600026202, 4494624301.262541, 271618.2398765549, 0.00012343604212153802, 34.7101248382612, 7.675134065938855e-21, 3.780664030728076e-06, 3.826e+33, 4.599426977747865
